trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success 
5724,False,"{'e': 0.0032698865135879656, 'a': 0.001}",30,19,19.359010381762122,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5725,False,"{'e': 0.0032666182614727885, 'a': 0.001}",30,19,21.23395894052231,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5726,False,"{'e': 0.0032633532759761452, 'a': 0.001}",20,3,31.448021177804836,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5727,False,"{'e': 0.0032600915538330525, 'a': 0.001}",25,11,24.03225882409917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5728,False,"{'e': 0.0032568330917817825, 'a': 0.001}",20,12,16.950976104356513,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5729,False,"{'e': 0.0032535778865638784, 'a': 0.001}",25,20,9.079181640284975,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5730,False,"{'e': 0.0032503259349241295, 'a': 0.001}",20,8,23.503901257273178,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5731,False,"{'e': 0.0032470772336105863, 'a': 0.001}",25,5,33.073417939120006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5732,False,"{'e': 0.00324383177937455, 'a': 0.001}",25,11,24.660861486468168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5733,False,"{'e': 0.0032405895689705607, 'a': 0.001}",20,10,19.740530792604172,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5734,False,"{'e': 0.00323735059915641, 'a': 0.001}",25,17,15.63094335396994,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5735,False,"{'e': 0.0032341148666931315, 'a': 0.001}",25,14,20.998626794988684,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5736,False,"{'e': 0.003230882368344986, 'a': 0.001}",25,11,28.212588556159467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5737,False,"{'e': 0.0032276531008794815, 'a': 0.001}",20,14,9.619694477128968,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5738,False,"{'e': 0.0032244270610673437, 'a': 0.001}",25,15,17.867300953502557,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5739,False,"{'e': 0.0032212042456825356, 'a': 0.001}",20,13,12.074611628854738,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5740,False,"{'e': 0.003217984651502244, 'a': 0.001}",25,0,31.994373668015093,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5741,False,"{'e': 0.00321476827530687, 'a': 0.001}",20,13,12.833116970898352,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5742,False,"{'e': 0.003211555113880039, 'a': 0.001}",20,12,15.67710898041908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5743,False,"{'e': 0.0032083451640085923, 'a': 0.001}",30,20,16.963781212040416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5744,False,"{'e': 0.003205138422482574, 'a': 0.001}",25,20,7.821298620404643,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5745,False,"{'e': 0.0032019348860952484, 'a': 0.001}",25,3,38.19919309729121,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5746,False,"{'e': 0.0031987345516430728, 'a': 0.001}",20,12,16.036346781849403,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5747,False,"{'e': 0.003195537415925715, 'a': 0.001}",20,8,23.625888972685882,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5748,False,"{'e': 0.0031923434757460427, 'a': 0.001}",25,17,16.756786431597554,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5749,False,"{'e': 0.003189152727910109, 'a': 0.001}",25,8,28.29884244553613,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5750,False,"{'e': 0.0031859651692271694, 'a': 0.001}",25,20,9.958764147759656,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5751,False,"{'e': 0.003182780796509667, 'a': 0.001}",20,0,23.69836819894984,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5752,False,"{'e': 0.003179599606573224, 'a': 0.001}",30,13,33.11881002920849,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5753,False,"{'e': 0.0031764215962366547, 'a': 0.001}",25,15,15.418889302490257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5754,False,"{'e': 0.0031732467623219436, 'a': 0.001}",30,16,25.036324196505966,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5755,False,"{'e': 0.0031700751016542597, 'a': 0.001}",30,20,18.054064444798943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5756,False,"{'e': 0.0031669066110619442, 'a': 0.001}",25,17,13.130318920636972,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5757,False,"{'e': 0.003163741287376501, 'a': 0.001}",20,13,11.68910715519409,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5758,False,"{'e': 0.0031605791274326085, 'a': 0.001}",25,12,24.10953636810836,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5759,False,"{'e': 0.00315742012806811, 'a': 0.001}",25,16,14.560134967068507,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5760,False,"{'e': 0.003154264286124, 'a': 0.001}",20,4,26.500542238325675,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5761,False,"{'e': 0.0031511115984444414, 'a': 0.001}",20,9,20.620807706321234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5762,False,"{'e': 0.003147962061876741, 'a': 0.001}",25,8,24.92932436614697,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5763,False,"{'e': 0.003144815673271365, 'a': 0.001}",25,16,14.74715544111083,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5764,False,"{'e': 0.003141672429481927, 'a': 0.001}",30,6,39.19665071419626,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5765,False,"{'e': 0.0031385323273651774, 'a': 0.001}",25,11,23.119526199767762,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5766,False,"{'e': 0.0031353953637810197, 'a': 0.001}",30,16,28.59814464714387,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5767,False,"{'e': 0.0031322615355924843, 'a': 0.001}",20,14,11.854706784720232,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5768,False,"{'e': 0.0031291308396657457, 'a': 0.001}",25,10,28.91520984338151,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5769,False,"{'e': 0.0031260032728701098, 'a': 0.001}",20,12,15.890228904927241,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5770,False,"{'e': 0.003122878832078005, 'a': 0.001}",20,9,23.997107649190614,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5771,False,"{'e': 0.003119757514164992, 'a': 0.001}",25,20,11.319161646510024,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5772,False,"{'e': 0.003116639316009756, 'a': 0.001}",25,18,12.940792542564743,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5773,False,"{'e': 0.0031135242344940933, 'a': 0.001}",20,4,27.679907147695012,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5774,False,"{'e': 0.0031104122665029273, 'a': 0.001}",25,11,-12.870024857137182,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
5775,False,"{'e': 0.0031073034089242843, 'a': 0.001}",20,8,22.903524448342715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5776,False,"{'e': 0.0031041976586493087, 'a': 0.001}",20,8,22.45102454563661,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5777,False,"{'e': 0.0031010950125722535, 'a': 0.001}",20,6,21.72889742583815,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5778,False,"{'e': 0.003097995467590467, 'a': 0.001}",20,10,17.903027719462003,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5779,False,"{'e': 0.0030948990206044052, 'a': 0.001}",25,4,35.19076581289299,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
5780,False,"{'e': 0.0030918056685176254, 'a': 0.001}",25,15,19.52019030931544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5781,False,"{'e': 0.0030887154082367687, 'a': 0.001}",25,3,34.337477214967166,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5782,False,"{'e': 0.0030856282366715808, 'a': 0.001}",25,13,21.980170780863496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5783,False,"{'e': 0.0030825441507348838, 'a': 0.001}",25,12,24.291732740320555,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5784,False,"{'e': 0.003079463147342594, 'a': 0.001}",20,7,24.88434987875182,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5785,False,"{'e': 0.003076385223413711, 'a': 0.001}",20,12,13.42103044005598,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5786,False,"{'e': 0.0030733103758703055, 'a': 0.001}",25,11,27.69836892369045,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5787,False,"{'e': 0.0030702386016375318, 'a': 0.001}",20,13,13.328789517668785,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5788,False,"{'e': 0.0030671698976436185, 'a': 0.001}",30,22,13.508012373430233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5789,False,"{'e': 0.003064104260819855, 'a': 0.001}",25,14,19.550700685012377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5790,False,"{'e': 0.0030610416881006112, 'a': 0.001}",25,17,14.516911983021636,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5791,False,"{'e': 0.0030579821764233073, 'a': 0.001}",25,2,38.934175025220796,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
5792,False,"{'e': 0.003054925722728435, 'a': 0.001}",35,18,26.586844904197918,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5793,False,"{'e': 0.0030518723239595425, 'a': 0.001}",20,4,28.07300534656614,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5794,False,"{'e': 0.0030488219770632256, 'a': 0.001}",35,13,35.6672991273394,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5795,False,"{'e': 0.0030457746789891403, 'a': 0.001}",20,9,23.737420875980497,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5796,False,"{'e': 0.0030427304266899898, 'a': 0.001}",30,24,11.863651718735449,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5797,False,"{'e': 0.0030396892171215173, 'a': 0.001}",35,13,37.98878284993339,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5798,False,"{'e': 0.0030366510472425176, 'a': 0.001}",20,12,14.598131999420449,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5799,False,"{'e': 0.003033615914014816, 'a': 0.001}",30,17,24.18554185666146,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5800,False,"{'e': 0.003030583814403281, 'a': 0.001}",25,15,20.023903153364984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5801,False,"{'e': 0.0030275547453758153, 'a': 0.001}",35,21,27.729404853301343,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5802,False,"{'e': 0.0030245287039033448, 'a': 0.001}",25,12,26.391576636193832,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5803,False,"{'e': 0.0030215056869598305, 'a': 0.001}",20,10,14.47579167167876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5804,False,"{'e': 0.003018485691522257, 'a': 0.001}",20,16,7.491826977956555,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5805,False,"{'e': 0.0030154687145706243, 'a': 0.001}",30,8,36.27213433563468,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5806,False,"{'e': 0.0030124547530879604, 'a': 0.001}",25,17,16.07582816980522,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5807,False,"{'e': 0.0030094438040602976, 'a': 0.001}",30,8,42.09346509610583,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5808,False,"{'e': 0.00300643586447669, 'a': 0.001}",20,10,16.853515832412388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5809,False,"{'e': 0.0030034309313291996, 'a': 0.001}",25,4,36.50467045435124,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
5810,False,"{'e': 0.0030004290016128884, 'a': 0.001}",20,6,17.498521784384174,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5811,False,"{'e': 0.0029974300723258286, 'a': 0.001}",30,13,30.170629492453614,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5812,False,"{'e': 0.002994434140469094, 'a': 0.001}",20,8,20.830029846451694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5813,False,"{'e': 0.0029914412030467466, 'a': 0.001}",30,18,25.24996723331517,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5814,False,"{'e': 0.002988451257065854, 'a': 0.001}",30,12,33.19280013978238,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5815,False,"{'e': 0.002985464299536465, 'a': 0.001}",25,14,16.60604550384225,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5816,False,"{'e': 0.002982480327471624, 'a': 0.001}",20,6,31.372150210667552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5817,False,"{'e': 0.0029794993378873622, 'a': 0.001}",25,16,18.287254739462334,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5818,False,"{'e': 0.0029765213278026836, 'a': 0.001}",25,2,33.568991216299665,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
5819,False,"{'e': 0.002973546294239581, 'a': 0.001}",20,4,26.28106468951892,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5820,False,"{'e': 0.002970574234223023, 'a': 0.001}",20,9,20.55090586022049,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5821,False,"{'e': 0.002967605144780944, 'a': 0.001}",25,2,39.88627057743917,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
5822,False,"{'e': 0.00296463902294426, 'a': 0.001}",25,17,13.63847766630662,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5823,False,"{'e': 0.002961675865746843, 'a': 0.001}",25,19,9.33610451394615,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5824,False,"{'e': 0.002958715670225539, 'a': 0.001}",20,13,12.589264982341248,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5825,False,"{'e': 0.002955758433420154, 'a': 0.001}",20,16,6.890943630341635,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5826,False,"{'e': 0.0029528041523734466, 'a': 0.001}",25,3,30.095772695667474,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5827,False,"{'e': 0.0029498528241311372, 'a': 0.001}",20,3,28.715052320115444,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5828,False,"{'e': 0.0029469044457419006, 'a': 0.001}",20,4,25.851237641202133,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5829,False,"{'e': 0.0029439590142573526, 'a': 0.001}",20,9,20.469256436607015,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5830,False,"{'e': 0.0029410165267320667, 'a': 0.001}",25,15,17.72568652340079,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5831,False,"{'e': 0.0029380769802235503, 'a': 0.001}",20,6,25.884026265357676,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5832,False,"{'e': 0.0029351403717922586, 'a': 0.001}",25,19,10.393341182253506,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5833,False,"{'e': 0.002932206698501586, 'a': 0.001}",35,21,24.311066341454964,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5834,False,"{'e': 0.0029292759574178536, 'a': 0.001}",30,21,17.459116163137406,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5835,False,"{'e': 0.002926348145610323, 'a': 0.001}",35,23,16.936732348749985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5836,False,"{'e': 0.0029234232601511845, 'a': 0.001}",20,12,15.769275784954687,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5837,False,"{'e': 0.002920501298115547, 'a': 0.001}",25,19,9.572730943975658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5838,False,"{'e': 0.0029175822565814533, 'a': 0.001}",20,12,15.293555693484773,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5839,False,"{'e': 0.002914666132629857, 'a': 0.001}",30,24,10.108678694507603,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5840,False,"{'e': 0.0029117529233446365, 'a': 0.001}",20,8,22.241693449084586,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5841,False,"{'e': 0.002908842625812584, 'a': 0.001}",20,14,8.218113182660002,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5842,False,"{'e': 0.0029059352371233974, 'a': 0.001}",30,18,23.105732843946274,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5843,False,"{'e': 0.0029030307543696904, 'a': 0.001}",25,11,25.12115147386539,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5844,False,"{'e': 0.0029001291746469818, 'a': 0.001}",20,6,26.17977900094917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5845,False,"{'e': 0.002897230495053687, 'a': 0.001}",20,6,25.33088035914813,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5846,False,"{'e': 0.0028943347126911315, 'a': 0.001}",30,4,43.974208158167215,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
5847,False,"{'e': 0.0028914418246635274, 'a': 0.001}",30,19,19.069981238624433,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5848,False,"{'e': 0.0028885518280779886, 'a': 0.001}",20,10,16.293353330138387,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5849,False,"{'e': 0.0028856647200445214, 'a': 0.001}",25,15,18.45338551657147,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5850,False,"{'e': 0.002882780497676012, 'a': 0.001}",30,16,25.315835762240642,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5851,False,"{'e': 0.0028798991580882404, 'a': 0.001}",20,8,25.930073936189103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5852,False,"{'e': 0.0028770206983998697, 'a': 0.001}",30,23,13.896820579315929,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5853,False,"{'e': 0.0028741451157324343, 'a': 0.001}",20,3,24.823882159341103,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5854,False,"{'e': 0.002871272407210357, 'a': 0.001}",20,0,25.850737118822305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5855,False,"{'e': 0.0028684025699609234, 'a': 0.001}",25,15,21.532164995838226,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5856,False,"{'e': 0.002865535601114299, 'a': 0.001}",20,10,17.87551251329035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5857,False,"{'e': 0.002862671497803517, 'a': 0.001}",20,5,30.90962918094942,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5858,False,"{'e': 0.0028598102571644685, 'a': 0.001}",20,14,9.896499896420236,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5859,False,"{'e': 0.002856951876335916, 'a': 0.001}",30,12,37.02639242212865,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5860,False,"{'e': 0.00285409635245948, 'a': 0.001}",20,11,18.136886616294216,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5861,False,"{'e': 0.0028512436826796323, 'a': 0.001}",25,13,20.856866358625563,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5862,False,"{'e': 0.002848393864143707, 'a': 0.001}",20,6,23.420042849944565,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5863,False,"{'e': 0.002845546894001881, 'a': 0.001}",20,10,18.007727806773502,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5864,False,"{'e': 0.0028427027694071854, 'a': 0.001}",20,10,18.2680413153127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5865,False,"{'e': 0.0028398614875154993, 'a': 0.001}",25,12,25.434085050436966,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5866,False,"{'e': 0.0028370230454855348, 'a': 0.001}",20,12,16.126908962722354,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5867,False,"{'e': 0.002834187440478852, 'a': 0.001}",25,15,19.435241564343624,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5868,False,"{'e': 0.0028313546696598483, 'a': 0.001}",20,3,30.645131141509104,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5869,False,"{'e': 0.002828524730195748, 'a': 0.001}",20,12,14.148116621052559,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5870,False,"{'e': 0.002825697619256616, 'a': 0.001}",20,6,24.66991704474732,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5871,False,"{'e': 0.0028228733340153363, 'a': 0.001}",35,6,47.60369619852459,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
5872,False,"{'e': 0.0028200518716476257, 'a': 0.001}",20,15,9.648610297339019,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5873,False,"{'e': 0.002817233229332024, 'a': 0.001}",20,13,14.048236863892463,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5874,False,"{'e': 0.0028144174042498845, 'a': 0.001}",20,12,15.711663185607017,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5875,False,"{'e': 0.002811604393585383, 'a': 0.001}",30,18,22.371420720974804,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5876,False,"{'e': 0.0028087941945255128, 'a': 0.001}",35,21,27.324324484581346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5877,False,"{'e': 0.002805986804260068, 'a': 0.001}",20,11,13.650943942789024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5878,False,"{'e': 0.002803182219981664, 'a': 0.001}",25,8,34.19061820332289,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5879,False,"{'e': 0.002800380438885711, 'a': 0.001}",35,18,29.352833924035448,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5880,False,"{'e': 0.002797581458170431, 'a': 0.001}",25,15,19.28644567589473,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5881,False,"{'e': 0.0027947852750368437, 'a': 0.001}",25,14,16.552012507769135,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5882,False,"{'e': 0.0027919918866887625, 'a': 0.001}",20,11,17.180600805864252,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5883,False,"{'e': 0.0027892012903328006, 'a': 0.001}",30,7,34.188542398990315,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
5884,False,"{'e': 0.002786413483178364, 'a': 0.001}",20,10,19.61384305849501,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5885,False,"{'e': 0.0027836284624376396, 'a': 0.001}",30,21,19.539112212452867,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5886,False,"{'e': 0.0027808462253256128, 'a': 0.001}",25,18,11.597040731014024,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5887,False,"{'e': 0.0027780667690600405, 'a': 0.001}",20,9,19.796603348499232,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5888,False,"{'e': 0.0027752900908614687, 'a': 0.001}",35,21,23.87959137921803,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5889,False,"{'e': 0.002772516187953221, 'a': 0.001}",25,14,21.737907043473413,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5890,False,"{'e': 0.0027697450575613907, 'a': 0.001}",25,13,24.83559238615169,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5891,False,"{'e': 0.002766976696914851, 'a': 0.001}",30,0,51.09788982776605,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
5892,False,"{'e': 0.002764211103245236, 'a': 0.001}",25,15,18.089861384421134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5893,False,"{'e': 0.0027614482737869546, 'a': 0.001}",35,18,23.316080547234712,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5894,False,"{'e': 0.0027586882057771796, 'a': 0.001}",25,11,25.10565929013212,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5895,False,"{'e': 0.002755930896455838, 'a': 0.001}",30,12,30.44428945273296,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5896,False,"{'e': 0.0027531763430656228, 'a': 0.001}",30,12,27.508721855728663,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5897,False,"{'e': 0.002750424542851982, 'a': 0.001}",20,0,32.65536727689151,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5898,False,"{'e': 0.002747675493063111, 'a': 0.001}",25,16,14.447450435089847,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5899,False,"{'e': 0.0027449291909499643, 'a': 0.001}",20,11,18.300438276259367,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5900,False,"{'e': 0.002742185633766235, 'a': 0.001}",30,18,22.831914652922595,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5901,False,"{'e': 0.0027394448187683684, 'a': 0.001}",30,10,26.784807591064336,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5902,False,"{'e': 0.002736706743215551, 'a': 0.001}",20,15,9.258259027909965,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5903,False,"{'e': 0.002733971404369702, 'a': 0.001}",30,13,33.741476793195915,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5904,False,"{'e': 0.002731238799495486, 'a': 0.001}",30,12,34.576090652910935,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5905,False,"{'e': 0.0027285089258602987, 'a': 0.001}",30,22,16.807776755786165,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
